TweetText,TweetSentiment
"Baru tahu harga stapler yg dekat Fashionvalet tu sebenarnya RM1.30. Sampai dekat Vivy, letak logo Duck terus jadi RM80.00 . Silap lah cari pasal time netizen ramai tengah free . Kredit: NasirPasir",-1
Done UNFOLLOW Vivy . Rasa macam dah kena letak tepi kotak dUck tu jauh jauh ..,-1
I mmg ada sehelai tudung duck sebab teringin nak rasa. Tu jelah yg sempat beli. Lepas kontroversi vivy komplen pasal maternity leave tu memang tak teringin dah. Masa tu juga dapat tahu dia jual stapler puluh2 ringgit. Bapak kapitalis.,-1
yes i know most of the people wont read this. can we just cancel vivy and fv then we support another company ? those duck thingy are like ...idk yall can say what you want.,-1
"We are empathetic people so we should feel bad for what happened. Sorry for having to go through that, Vivy. Yet i still choose to not be a dUCk or FV fan anymore.",-1
"Not a fan of vivy/duck, but malaysians netizens are the worst thing on this MCO. Other than the virus itself, i wanted MCO to be over as soon as it can, is because of this. People with a lot of time on hands to destroy someone else reputation, are the worst",-1
i've watched so many times... i bukan sokong vivy or peminat duck and what so ever tapi jangan manipulating her phrase even benci sangat dengan dia i dont see any bag mewah and she doesnt said org lain lgi teruk dari dia just cncel her and jgn tmbah perisa,-1
Siapa je yg still pakai tudung vivy tu? Euwww i'm not gonna spend my $$$for an ugly dUCK scarf.,-1
Terus kan buat perangai please vivy supaya org benci. Nanti bila ramai benci. Aku tak payah belikan duck dah. Thank you vivy for your stupidity. Please continue.,-1
please remember to boycott both duck &amp; vivy forever &amp; not just when they do a public fuckup. its unacceptable that they rip off smaller brand even just once (but at this point we've all lost count already). that bitch not even sorry about it,-1
How low is vivy and the duck team,-1
"What the fuck duck ? Hmm you are such a diligent person tau Vivy but then stealing other's idea , it is not diligent at all, respect her please @sleepylllama",-1
soo truee. never truly apologized when in the wrong and kept on winning by using her power. screw duck and vivy. im with Nia on this. dah la cantik gila ahha tetiba,-1
hahaha ada sorang tu tweet back up vivy nak mampos astu ckp yg kecam ni tkpernah beli duck pon hello tak worth pon beli tudung mcm tu ? design bukannya cantik sgt blah lu,-1
xkn orang T20 copy paste idea orang? . kesian usaha orang lain. tup tup copy idea orang untuk brand duck dia sendiri. vivy oh vivy tak pernah belajar dari kesilapan lepas.. ke sebenarnya saja copy idea org untuk viral diri sendiri dan produk sendiri?,-1
"done unfollow vivy, siapa berminat dengan duck saya leh pm tepi saya jual mur mur",-1
"I guess I'm tired with the constant drama of Vivy Yusof. Bye Vivy, Duck and FVBazaar.",-1
Baru sekarang ke duck nk tolong orphanage? Selama ni pa cita HAHAH I WONDER!? FCK VIVY BIJCHES,-1
"Honestly, dari dulu lagi aku memang suka product duck. Everything aku macam wow, cantik gila, sampai nak kumpul duit belilah. And, Lepastu skrg aku dah tak minat semuatu lepas viral pasal fv baru-baru ni. Aku banned habis, sampai tak tgok igstory vivy",-1
Vivy Yusof is officially cancelled. duck off!,-1
So i wont buy duck or vivy related stuff anymore. Yeah,-1
No eat duck anymore bcos every duck remind me to vivy yusof.,-1
"I used to love duck collection but now no more, thanks to vivy my money is safe now",-1
"So far Malaysian cancelled out 1. Duck ,FV or vivy related 2. Jakel mydin or their mamak business related 3. Rohingyas what else guys?",-1
i dont even own 1 of their product and i even agree that duck plagiat other small business but not warong's so is that defending vivy? lmao next time read properly okay? all i wanna know is which part of her product she claimed duck plagiat.,-1
"Funny how Vivy and dUCk claimed that all their products are sold out after nearly every launch, but still declaring that they are running at low sale revenue. The statement just doesn't add up. Right? Or, probably just an old trick formula to boost sale? Yeah, that's probably it.",-1
"Hahahha no more duck. I will boycott betul betul, vivy is the evil capitalist",-1
fuck yall who buys and support ducks/vivy yusof,-1
Why is vivy yusof still a thing? So many other local AFFORDABLE AND BEAUTIFUL brands available and people still flock to the stupid duck,-1
The reason why Vivy was even unaware about all this its cause she isn't the one sitting down designing all her duck scarves. Its just her team that she pays to do it. There is no heart and soul in her designs. All made just to make more money.,-1
here comes vivy and duck trending againnnn. what shit she do next,-1
i saw vivy and duck trending again.... what happen?,-1
Vivy is cancel. DUck is cancel.,-1
Fuck vivy. No more duck. No more.,-1
Aku tak pernah penat scroll twitter tapi aku penat tgk vivy dgn duck dia trending kat twitter aku ni,-1
Korg baca thread ni sampai hbis kalau korg nk tahu si talam 2 muka vivy yusof. Inilah yg dikatakan kaya akan ttp kaya dan miskin akan tetap miskin. See what vivy yusof did to the small struggling business like them. Fucek duck,-1
Vivy Yusof's tudung duck are ugly and getting uglier guys. Toksahla beli.,-1
Itik is duck Duck is vivy Vivy is .............. (isi tempat kosong 10 markah),-1
"Vivy and duck ni patut dah lama kene boikot. Tapi standard meleis la, buat video airmata sikit, haa terus lupa semua. When you got the business with a little effort, ni lah jadinya",-1
"malas nk sembang pasal vivy duck dengan kekawan aku sbb 90% dorang semua kemaruk duck. tah pape. dh la curi idea org, pastu hantar lawyer segala bagai. dasar tepung pelitherrrr",-1
"First of all, dUCk isn't even a good brand name. Duck â€“ with the old emokids spelling dUCk. She could've just used VIVY as her brand name. DUCK??? I dont care what it means to me it's still itik.",-1
Hahahah dari dulu lagi tgk brand dUck ni suspicious. Even vivy herself.,-1
"apart from the vivy issues, duck punya design sekarang tak cantik :( i thought the bday duck cantik tapi irl its very tacky. siapa designer duck sekarang kenapa tak cantik kenapa kenapa kenapa",-1
Always thought that Vivy and dUCk is TOO BLOODY MUCH.,-1
Hhahaaha sumpah bodo. Malas beli duck dah. Vivy is cancelled. Hahahaha tengok sampai bila,-1
gonna buy the artsy duck bcs tu je yg sesuai dengan baju tuuu hm sapa je boleh tahan nafsu dgn material dUck. im not a duckies but still we know the quality even buruk macam mana vivy but she knows strength company dia dkt mana,-1
"Siapa beli dia bodoh. Installment untuk benda bukan keperluan la paling bodoh abadi sekali. Dah la bayar bulan bulan, ada interest pulak. Tak ke bodoh? mati ke tak pakai duck? Vivy pun satu, dah sedor product dia mahal nak mampos buat la diskaun kalau tanak rugi. Bangang",-1
bodoh aku ingat vivy duck tadi,-1
Boleh tengok story Vivy Yusoff bodoh-bodoh yang still beli produk Duck mana tau ada sedara mara korang ke,-1
Duck dah take down all the tie from their website. Amende Vivy ni tak aware lelaki islam tak boleh pakai sutera every month nak jadi bodoh ke mende.,-1
Siapa beli tie duck sampai 300 untuk bapak dia memang bodoh la aku cakap. Harga tu sumpah boleh dapat banyak lagi tie yang lebih baik kot. Tak faham aku vivy ni,-1
Terciduk kalian vivy unboxing fake ducks hahahah,0
baru je tengok vivy punya reaction pasal fake n authentic duck tu.. ermm,0
"Everything time vivy messed up tetiba keluar laaa comment â€œthis is why i never buy/stop buying fv/duck etcâ€�. Thing is, kalau tak beli and tak suka.. why are u guys there? Still follow her or saja bukak page to comment n spread hate ?",0
Shut the duck off la vivy,0
Vivy duck vavi,0
Please be patience people if vivy can produce duck then others can produce goose.. gooo!!,0
"For real,i know duck tu itik but apa dia duck vivy tu",0
It is not really fuck off Vivy Yusoff. More like duck off you rich arrogant Vivy Yusoff.,0
Fizo and Vivy Duck are shaking,0
"seeing the netizens bashing her down saying they would no longer buy products from dUCk/FV or had respect for her then but now no longer, is just appalling. yes, all have their own rights in expressing their opinions but should we say in such a way that Vivy was solely to blame?",0
â€œVivy is cancelled!â€� - her own duck,0
is vivy the person who runs the duck tudung business? my scary ass class teacher has a whole ass highlight on her instagram of her wearing duck scarves hm... the pieces are coming together,0
"I never buy duck, but i still support and watch vivy YouTube channel.",0
"I hv no idea who aleesya is and am not a fan of duck. But i see what vivy meant here. Most people bashing either misunderstood what she meant by â€œexactlyâ€� or are just taking advantage of this situation to condemn her wealth, her past mistakes or just doing it out of spite",0
Yang beriya beli duck scarf tu ha terciduk.. Now you know how rude vivy yusof is..,0
"Wow whats the hot story between vivy, ducks and poor people?",0
Vivy what duck fuck ?,0
Vivy and Duck trending gais,0
"Well, I was never a fan of Vivy Yusof to begin with. Not a duck user nor fashion valet. Silver-spoon upbringing tho.",0
Vivy Yusof should hire a full-blown PR team to manage every single word she says. All she has to do is post selfies with curated captions and read out (pre-approved) ~relatable and inspirational~ low-hanging Insta-speeches for every dUCk fan to say yaaaaaaas to. Sekian.,0
vivy and dUck is trending here ffs yikes,0
I will not forgive u vivy for making reckless &amp; insensitive statements like that! * Marah in dUCk telekung *,0
"if you can't afford, please jual birkin hermes bagai tu, downgrade house, kereta.. bukan downgrading orang..... so sorry to all duck and vivy fans but this is just my opinion",0
"Look at how steady Aaron Aziz time mcm ni. Siap smpt buat cooking show Bkn complain sana sini. You know, his wife also has business tudung &amp; I'm sure their incomes are also terjejas tp kalau you pandai manage, inshaa Allah everything will be fine. BERSYUKUR Vivy duck Airpods",0
Vivy x pnah idup susah.. What do you expect?!?! She can't understand how kesusahan B40 living. I admit I save up every penny to buy her dUCK cosmetics for a while. Sometimes its people like us who make you rich... Even richerr wahai vivy,0
"im so disspointed with vivy, really because i love and admire her before even im not a duck lover.",0
Hahaha RT @shukrikhoo: Netizens: Vivy is cancelled Vivy: We're releasing a new duck Netizens:,0
"Vivy, Anju and Duck trending!",0
Vivy with her duCk is trending guys,0
Haah she is quite rude. But vivy yang take the hit. U know im not fv ke duck fan pun. Tapi feel sorry so many misunderstood. Or saja2 tak nak faham. Kecam org kan seronok,0
Shes always stirring shit up and then apologizing. Kau diam jelah vivy. Pergi lay in your mountain of fUcks. I mean sUcks. I mean dUcks........,0
Wow vivy and duck is trending right now!!!,0
"Sorang mintak maaf and sorang privatekan account dia. But remember the Internet does NOT forget, Miss Vivy Duck, don't know who the other witch is though",0
Vivy ni suka buat bad statements in public which will invite such hate Without the buyer apa la sangat duck tu,0
idk what happened now . kenapa vivy and duck trending?,0
"Haven't you guys expect everyone will show their true colour during RMO? Yes I do follow Vivy and yet, I do expect she will did the same things as previous. Do you watch her vlog on vietnam duck? If artis pun start talk shit about nasib diaorg, apa tah lagi those yg macam tu",0
"THERE IS NOTHING SME ABOUT FASHIONVALET AND DUCK SO VIVY FAN FUCK OFF. It's been two weeks, for God's sake!",0
Twitter today -vivy -duck,0
vivy and her duck are trending..... again smh,0
brand tudung dUck aka vivy yussof bcs she b acting up again lolz,0
Vivy kena attack sebab buat statement elitist and bodoh. So now she's a target. A sitting dUCk,0
"wow vivy,duck and anju is top 3",0
Ok why vivy and duck is trending on twitter? Time to dig,0
Netizens: Vivy is cancelled Vivy: We're releasing a new duck Netizens:,0
dUCk is trending bcoz of vivy yusof. wowww,0
What did i missed about Vivy/Duck?,0
"Hmm, i love duck. But why vivy. Whyyy.",0
Vivy ni sapa ? Vivy duck tu ke,0
Hahahah. @yindian5 vivy tu tauke duck scarves tu,0
"Oh, ducks tu vivy punya ke.. Baru aku tahu... Sumpah lah?",0
Aq sorang je ke yg taktau ape yg sedang berlaku dgn c vivy duck nih,0
Gentle la vivy duck tak tau kobis tp tau cabbage? Yak ila geli2 je anat.,0
Haish vivy n duck ada di situ la,0
"Vivy being Vivy is not new yalls....baik beli hf like Prada, Gucci, Dior etc dari collect duck towers lol tapi tu lah. yalls kan dumb dumb. suka hati lah duit masing2",0
"Apa kaitan Vivy dgn itik/duck ni...? sorry, saya baru sampai dari planet pluto... never heard about her before this",0
Sebenarnya tak kenal pun benda alah fashion valet vivy segala bagai ni dulu. Pastunya dah org sekeliling duk sibuk kan beriye pastu jadi camni ha korg la yg semangat sangat sokong dia. Aku sikit pun tak heran benda camni. Entah apa aku tak paham duck aku ingat itik sekali tudung,0
trending kat page i sekarang: Vivy Duck Anju Diam,0
Vivy ni lah punca aku stop makan duck rice dulu.,0
Aku sampai la ni tak pernah masuk duck store. Tengok duck lipstick pun dekat watsons tu pun tengok dari jauh je. Ig si vivy tu pun sis tak follow. Sebab dari dulu rasa dia mcm annoyggggg.,0
"Terus mintak maaf cepat2. Mana tak goyang guys, nama Vivy &amp; Duck dah sampai trending dekat Twitter. Mau rosak dia punya business",0
"Duck ko tahu, vivy ko tak tau",0
dah 4 helai duck ni adalah dalam rm600 ha kalau bakar ni bukan vivy nangis tapi aku yang nangis,0
Kenapa dgn vivy kenapa dgn duck? Kenapa dgn anju? And me tgh pikir canne kelas elearning research maybe e-nnalillah,0
My TL rn : Orang kaya Orang kaya Orang miskin Orang kayaa vivy Duck Scammer Orang kaya,0
"Vivy, awak tu duta unikeris.. jangan buat malu kami lah ye.. Bak duck satu.",0
Aku tau tdg duck tp xtau pulak by that vivy viva tu,0
vivy xnk kluarkn kain kapan duck ke??? mne lh thu dpt kalis soalan malaikat dlm kubur gurau2...,0
suroh vivy abis kuarantin klk gadai kan manit manit benyin menyin dekat tudong duck nya pake bayar balit gaji sidak pekerja nya pake nya rolling balit bisnes nya ok.......,0
"tak , yang tengah trend pasal duck ni , duck vivy ke duck itik tu ?",0
"apa benda la yg trending ni, Vivy Yusof Amir Babi Duck The End .",0
dUck dan fashion valet bukan lagi sme okay. Dah berkembang ke rantau asia fyi. So there's no such things as sme yada yada dalam kes vivy. Okay? Takyah risau gaji pekerja. Dia tak layak nak hina B40 community.,0
"Pastu daphne iking kena bash sebab defend vivy beriya kata kita salah faham apa vivy kata ,tahu lah selalu dapat duck free .",0
Doing a lot of ducking lately?? Vivy Yusof Airpods Duck SMEs &amp; Aleeya Zailan Princess Zarina Anjoulie Artis Malaysia Please stop saying Babi guys!,0
nasib baik jenama swan. kalau jenama duck aku report je tadi HAHAHHAHAHA btw nak lah janji bukan vivy punya,0
"ala.. kutuk2 vivy time mcm ni mmg ramai, tp bila dia keluarkan collection tudung duck baru utk raya nanti, lagi ramai yang beratur nanti nak beli. cuba istiqamah boikot. baru dia tak jadi dah T20",0
Fuhh bru baca twitter. Ramai komentar2. Penatnye nak fhm kes viral hari ni. Tp yg ak perati yg kutuk vivy skrg ni tu yg beli duck kt awek/tunang/bini. Kah! Tak nak ngaku takpe hehehehh good night. Peace,0
Aah.. hahaha.. aku x bongkak mcm vivy duck tu,0
"Tipu lah Vivy tu tak tau , tudung duck tu femes kot even harga yahudi",0
thats why kot iman back off from duck. sedangkan dia best friend vivy masatu. kot lah kot.,0
Aqu je ke yg tak pernah minat or impress dgn si Vivy ni...? Yerlah mana mampu nak pakai Duck bagai... Lol,0
And im going to buy dozen of duck scarf to support Vivy business. Kesian dia kan mesti it's a really tough time for her right now kan. Agak agak rumah dia ada beras lagi tak tu,0
Aku rasa supplier vivy duck ni tgh kejar hutang kat dia sbb tu la stress lain mcm kerja takleh jalan,0
Awat pahit sgt aku baca tweet ni. Bgi aku vivy antara entreprenuer yg menyumbang kpd masyarakat dgn cara dia tersendiri. Dri tertubuhnya FV dgn produk2 Duck beliau menaikkan nama Malaysia ke persada dunia.Menyumbang dana &amp; supplies kpd frontliner covid19 kita. Please think first,0
"Zarina Anjoulie, Vivy, Aleeya Zailan and Duck tranding on twitter...",0
Dari dulu lagi tak minat vivy tu. Tudung duck dia tak pernah teringin pun nak beli.,0
Selalunya cam biasa aku scroll timeline nak tengok update kovit neting tapi ramai tengah sibuk kecam artis dengan vivy yusof. Tu la beli lagi tudung duck dengan sanjung artis kome tu kan dah terasa bodoh.,0
In the end T20 macam Vivy beli barang import dan tak pakai dUCk and while B40 and M40 tetap bangang puji dan beli barang dUCk tu sampai mati.,0
"Sikit lagi vivy yusof mst jual hand sanitizer jenama duck, beras/gula/ tepong jenama duck. Hahahaha",0
Tak pernah lagi beli dUck. Ok sebab tak minat cara vivy tu kritik sana sini ehh dia tu ada jawatan kat UITM kan? Why behave like that?,0
"Silap kau la vivy, habis rosak duck sekampung",0
"Duck is suck, mula mula artis Malaysia ni vivy yg acah mat salleh tu pulakkk, next pleaseeee",0
Satu ayat vivy terus org lupa dia punya effort/idea and antara yg agak cepat bertindak to collect fund tuk frontliners smpi 1juta tu..not a fans of vivy n never buy any duck/fv product..bg aku tu pandangan dia as entrepreneur..maybe tmpt komen n cara xbetul,0
"Takpe lii. Kau typo macam mana pun aku still faham kau nak tulis duck itulah, aku rasa nampak vivy derma banyak econ haritu. But maybe ayat dia menyakitkan hati orang yang terlibat kot",0
lah barang DUCK tu dari vivy ke ? patutla perangai pun macam itik . duk potpetpotpet hm,0
Funny. Masa ada orang buat copy duck kemain pertahankan cakap suka duck sebab material and so whatever lah. Bila harini Vivy kena kutuk acah acah tak suka. So lalang,0
nk tngk anju nasihat skit si vivydUck tu,0
Aku mmg x permah follow pun.tdg duck pun x teringin nak pakai.. ..yg sebelah vivy tu siapa? Hahahah,0
Sudah sudah la tu condemn vivy. Bukan raya tahun ni dapat pakai duck pun. Entah raya entah ti-duck.,0
"Mujur aku tak pernah suka vivy yusof ni. Pernah tertengok yt channel dia pasal dia banding duck ori dgn fake n video pasal Bahasa melayu challenge tu, Perghh situ pun da boleh nmpk annoying gilaa",0
Tak pernah minat dUck. Or vivy. Whatever.,0
banyak gila tea hari ni pasal vivy (the duck lady) aleeya (I don't who she is but she's rude asf she gets jealous over orang miskin girl make it make sense ) syarnaaz(man i hate this guy sm bila nak mampus tah) tajul and many more pasal yang diaorang nak dapat bantuan khas shit,0
Vivy yusof tk salah pun gais yall chill hastag bukan kaki jilat hashtag i tk pernah beli duck for myself,0
"aku harap lepas isu covid19 ni reda,insyaallah dengan izin Allah..tak ada la rakyat Malaysia pi support balik artis-artis tak kenang budi tu..kang adala tu pi beli tudung duck vivy balik",0
Ada yg berani ke bakar tudung duck boikot vivy mcm kes neelofa sebelum ni,0
Don't tell me your DUCK business don't gain any profits? I think you already have a strong brand vivy.. And still nak kacau hak org yg btul2 in needs?org yg btul2 susah tu pon blm tntu dpt bantuan tu.. Awk2 yg gaji/untung bnyk before ni sebok2 nak jugak bantuan?,0
Aiyaaa... Tak pernah rasa nak beli brand vivy nie..duck or apa2lah..tak ada yang nak dibanggakan pun..sebab dilahirkan dah kaya punn..so bila dah biasa senang sekali jadi begini pepahamlah kan.. gituewwww,0
"Pom pom Vivy evil lah, tapi beli alat tulis kat Duck. ko pun bodoh padahal beli dekat Mr Diy seringgit je. Yang penting sesetengah golongan tu fefeling dia on top of the world, bandingkan diri dengan brand besar dunia tapi quality barang hampeh. Hantar China juga. Eh sial lah.",0
"Scrolling on Vivy's comments, wow mmg boleh dikatakan 99% jugak yang marah dia haha yang support pun gang2 kayaaaa diaaa ja la. Hopefully org yang comment nak boycott duck la apa tak cepat lupa la. Jangan dok makan semut banyak! Hahah",0
terus unfollowed vivy yusof . Nasib tudung ducks orang bagi,0
"Abg2 rider foodpanda, grab dll gik sikda byk bunyi. Susah juak idup sidak gik dapat sumbang something eh instead of mengeluh and downgrading others kdk sidak Vivy Yusof and co. Lancao! Sapa beli dUCk katok nang bodo la.",0
Vivy and duck are trending but really the more angkuh one is that aleeya woman. Adoi byk plak masa aku sejak menjak ni asyik bebel,0
Siapa follow vivy duck and the gang tolong unfollow melayu dengki macam tu sekarang jugak. Biar dia tau B40 ni yang naikkan dia jadi T20.,0
Vivy diana tu yang jual produk jenama duck tu ke?,0
"Aku tengok neelofa rileks je even tudung dia tak semahal duck &amp; dia punya bisnes lagi besar. Main point dia kat sini, kau kena ready kalau berbisnes ni. Bukan setiap hari untung. Vivy sepatutnya tak naikkan isu macam ni at the wrong time.",0
Lepaih ni vivy juai duck tape jaa. Hampa jangan tak beli,0
"Aku mmg dari dulu x favour si vivy tu. Kaya tp sombong and kapitalis. Ye aku admit dia bijak berbisnes tp dalam situasi mcm ni tiba2 jadi bodoh pulak? Sister, org beli duck scarves online berlambak. Sehelai je da beratus. Pos office bukannya tutup. Apa yg kau rugi sebulan ni?",0
Mana macai2 vivy nii meh nak sepokk sket muka tu.. dia tolong bakor duit korang lagi ada laaa dengan duck dia tuu euwww nasib baik i freehair tak penah pakai tudung,0
sejak dah ramai boikot vivy Duck dah murah,0
RT kalau korang: â€¢ Tak pernah ada collections tudung Duck by Vivy Yusof. â€¢ Tak kenal pun siapa Aleeya Zailan.,0
N bila bukak twitter tgk kt trending vivy n duck dh jd trending topic...uish aku tak tgk hp dua jam jer kut sbb bz cuci semua kasut2 laki aku(ada la 20pasang) n baju sebakul (mesin basuh xbeli lg n dobi tutup) tibe2 dh kecoh sana sini issue baru..fuh netizen xprnh mengecewakan,0
dia pengasas tudung duck bos. datin vivy bos,0
Oh alamak tak follow lah vivy yusof ni harini baru tahu dia founder Duck,0
"Siapa yang masih menyanjungj vivy dan beratur untuk duck terbaru dia, bodoh lah kau",0
"Trending hari ini. Anjou, vivy , duck. Fuhhhhhh. Saba2 kita ada 2 minggu lagi.",0
Uuu..baru baca pasal kes vivy ni tp tulah aku follow dia bukan sbb duck tp sbb anak dia,0
"â€œWhen MCO happened, I was one of the first to speak up and launch a fund to support the frontliner and the B40 community during this time...â€� Wow. Xyah keluar statement mcmni lah Vivy. Makan diri je. Org akan nampak selama ni apa yg hg buat hanya untuk DuCk punya branding ja",0
Aku dari dulu lagi tak suka si vivy tu sbb dia rasa dia je bagus. Nasib bukan penjilat duck,0
Vivy dan duck trending opsss,0
bila suka duck tapi tk suka apa vivy buat...,0
Tahu dah vivy memang perangai macam yg korang pergi sokong lagi tuh kenape. Korang beli duck tuh tanda korang sokang dia. Sales dia menarik vivy menjadi semakin riak.,0
aku banyak kali jumpa dia sebab keje kat klcc plus dia ada buka duck kt sana. Vivy and her husband mmg sombong nak matey.,0
Nasib baik tak pernah terfikir nk beli barang duck ke apa ke yg dicipta oleh vivy,0
Aku tak minat mana pon vivy ni weh duck beli time sale je tapi tulah dah berapa kali jugak vivy ni keluarkan isu yang unacceptable,0
"Kimak apa la si vivy duck ni,lepas sorang,sorang bangang tu simpan sikit",0
"Who the hell are these people? Okay, Black tu kenal lah sebab lagu Sofea Jane tu. Vivy Yusof, nama je tahu sebab pengasas duck trash tu. But the others? Don't know. Don't care.",0
"Vivy yusof tu buat bisnes Duck dgn Fashionvalet tu eh? Duh tak tahu, lol. Aleeya zailan tu sape lak. Angkuh bebenor, bisnes ape die run pon aku taktahu, lols",0
"Maafkan Vivy sebab dia T20. Ayuh semua B40 &amp; M40 kita beli tudung duck banyak banyak dekat Fashion Valet. Tudung raya mestila kene duck T20, baru letops.",0
Salam Vivy ni jual Duck mahal2 pon miskin lagi ke?,0
siapa vivy yusoff duck tu apa sory tk pernah ambil tahu. apa benda tu?,0
"Mcm2 dia jual. Tudung, beg etc Vivy yusof owner the duck/fashion valet",0
Vivy Yusof jual dUCk Aleeya Zailan jual bABi ek?,0
Korang ni tak faham2 lagi ke pasal isu Vivy ni. Dah dapat 1800 nanti korang beli la produk dUck dia banyak2. Takkan tu pun nak kena ajar. Support la produk local. Itu je yang dipinta,0
"sial la vivy tudung itik ni dari dulu perangai macam bodoh. fuck, korang kalau support tudung duck tu jangan kawan dgn aku lah. all of you are fucking retards to support douches like her.",0
"Vivy Yusof dah laaaa sekali keluarkan tudung duck cepat jeee sold out, artis semua beli bukan sehelai 2, mostly borong semua warna, kat situ jeee dah dapat berapa income, belum masuk makeup apa lagi hm",0
Yang tahu vivy yusof tu product dia duck &amp; fashion valet. Yang satu lagi tu tak kenal,0
Vivy sepatutnya letak logo duck pada botol hand sanitizer. barulah boleh buat jualan masa PKP ni. Itu pun nak ajar ke.,0
Stop la nak agungkan product si vivy yusop tu. best sgt ke pakai duck scarf dia tu. tak penah teringin pon nak beli and pakai.,0
vivy anju duck ...,0
"vivy, anju, duck",0
vivy anju duck,0
anju duck vivy,0
"can someone tell me what happened about vivy and his duck stuffs , aku macam tertinggal je",0
duck duck vivy yeye,0
Vivy duck duck,0
"i get that many are upset with vivy, but please don't support counterfeit products or say you'll buy fake ducks from vietnam. yang design tu bukan dia, but her team. just support other original brands.",0
this vivy girl can shut the duck up already,0
"Yes ! I'm never have collection Duck by Vivy Yusof. Entah laa sebab apa pun tak tau, i better choose Naelofar instead of",0
"wait. that unfunny comedian defending Vivy Duck yeh. Birds.... Nay, crows flock together.",0
But most of my friends are those yg agung agungkan vivy and i really dont understand why. Gila dgn duck tudung la cosmetics la. And i'm here like why her????,0
The same person who tweets â€œeat the richâ€� when vivy announces duck sale:,0
"What's up vivy, how's your duck today ?",0
Yall ada sesiapa record that fb live vivy deleted? It might help me stop buying ducks,0
but her business is not a cikai business meh. takkan la company like duck and fashionvalet got no emergency funds? takkan laa BOD of UiTM channel her concern by camo on someone post? is it her level? level level keyboard warrior jela vivy ni rupanya.,0
I never own a Duck &amp; never like how Vivy handles her staff. Kene ampu baru dia ok... i hate that,0
Hahaa duck vivy takde twitter laa,0
Baru aku tau brand duck ni vivy punya.. tq netizen,0
Vivy tak vivy lah . Aku pun tak kenal dia tu siapa tahu tahu org panggil dia DUCK lagi aku jem Aduuuhh bibiucop .,0
Vivy nihh pon ade duck,0
Aku ada barang duCk tuu.. tapi orang yang bagi.. bukan aku beli sebab aku belum mampu.. tapi patut ke aku nak terasa bila vivy kena kecam? Hahahaha confused jap,0
Sius aku tak tau sape aleeyazailan ni.Vivy Yusof pon.Baru kenal pun sbb twitter bising rt sana sini.Time tu barulah aku tau dia yg jual tudung duck sampai rm300 tu,0
Vivy dgn duck aku xpelik..kalau vivy dgn pig baru pelik,0
Kau ingat aku vivy duck ke? Nk cancel cancel,0
Yang twit duck off ni yg xbeli duck pun so vivy safe,0
Mst vivy jual duck b40 pastok,0
"Aku cabar korang yg kecam Vivy &amp; Duck ni bakar tudung yg korang beli tu kalau betul2 nak boikot la Tapi kalau setakat berani kecam je, lepas tu nanti dia pakai artis feveret korang buat iklan lepas tu kau menggedik berebut beli itik dia Sama je cycle marketing ni Buhsan",0
hahhahaha. stapler harge yahudi ni.. elok staplerkan je mulut si vivy duck tu. huhu...kejam beno ayat aku yer,0
padan muka kau vivy! sebabtu dari dulu aku malas nak beli tudung duck kau! sbb takde la mahal mana en. nasib baik aku freehair je,0
Aku lagi ksian selama ni ak tak tahu jenama duck tu vivy punya HAHAHAHAHA. And tak berminat nak beli.. aku beli tudung dekat pasar malam awning jadi elok ja siap bole himpun banyak warna lagi tau sebab murah.,0
Sebagai Rakyat Malaysia Kita support local product Kita pun beli lah tudung Duck Vivy dah kaya dapat duit Vivy pula support international product Sekian.,0
Patutlah no wonder FV dia meletopz nak mampos. Pastu tetibe dUck pun meletopz tetibe. Baru tau dia guna subsidiary company utk untungkan parent company. Hahsjdjdjs fak vivy,0
Duck vivy ke pergh kayo,0
Vivy yang aku kenal ialah Princess vivy alabasta from one piece and dia pun ada dUck juga AHHAHAHAHAHAH,0
"Acah2 aja hampa ni bash vivy, nanti tudung duck baru launch kalut jugak beli, nasib baik la aku miskin dan muka tak sesuai dengan tudung duck.. bukan semua la yang acah2 tu",0
"Aku follow vivy dari dulu sebab Daniel ja, tak laa nak taksub sangat beli itu ini. Setakat la duck ada laa satu, tu pun adik bagi hadiah birthday Lani dok tengok Sarah la sebab dia Daniel version gegirl",0
"Tu msti yg duk sanjung dia and pakai duck... no more respect for Vivy.... Sbgai alumni uitm, mnyesal uitm lantik dia bod uitm",0
Hahaha bodoh ini terletak pada pembeli bukan penjual. Bkn nk back up vivy tapi begitulah cerdik dia plok rebranding semua brg and ltk cop duck.,0
Kite tak faham apa awak tulis. 10x baca x faham... kite x minat Vivy Yusof or her duck scarves. Kite beli baju kat Fashion Vallet je tu pon brand org lain,0
"Vivy jual brand bukan jual produk. Kalau boleh satgi dia bukak kedai runcit tapi ber-brand kan duck. Beras duck, toothpaste duck etc..",0
nak boikot vivy/dUCk ?? nenek aku kata macam anjing menyalak bukit. tak igt lagi kes dato vida dgn aishah? cis,0
Tudung duck by vivy Yusuf,0
dUck yang vivy yusof ah,0
Saya ada dua tudung duck tapi tak bermaksud saya setuju dengan apa yang vivy cakap,0
"Not a really fan of Vivy but this brother needs to know about branding. Dah brand dia kuat memang la dia letak 'Duck' dekat stapler harga boleh pegi sampai RM80. Cuba stapler tu letak brand 'Supreme', agak agak jadi RM80 ke RM800? Nonsense punya argument",0
